longitude,latitude,incident_id,date,time,description,type
35.9851086955,-78.9034046738,18017203,2018-05-25,02:00,VANDALISM TO AUTO (NOT ACCIDENTAL),VANDALISM
35.9914647741,-78.8717226528,18017206,2018-05-25,09:50,ALL OTHER OFFENSES-COURT VIOLATIONS,DOMESTIC VIOLEN
36.0247264625,-78.9461136652,18017213,2018-05-24,23:00,VANDALISM TO PROP (NOT ACCIDENTAL),DAMAGE TO PROPE
35.9690863991,-78.9201747237,18017216,2018-05-25,11:36,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),ASSAULT EMS
35.9886890388,-78.8806666779,18017214,2018-05-25,11:45,STOLEN PROPERTY - POSSESSION/CONCEALING,SUSPICIOUS VEHI
35.9993145752,-78.864058684,18025862,2018-08-01,03:54,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.047977147,-78.9304099898,18025885,2018-08-01,07:55,VANDALISM TO PROP (NOT ACCIDENTAL),DOMESTIC VIOLEN
36.0421523318,-78.9198498021,18025892,2018-08-01,08:00,ROBBERY - INDIVIDUAL,CARJACKING
36.0528661117,-78.9063989611,18025894,2018-07-31,14:00,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),ASSAULT
35.8992527104,-78.8893059238,18025899,2018-08-01,04:23,LARCENY - SHOPLIFTING,LARCENY
35.9781110733,-78.899772431,18025906,2018-08-01,10:40,VANDALISM TO PROP (NOT ACCIDENTAL),DAMAGE TO PROPE
36.0117084203,-78.9405219675,18025928,2018-08-01,08:00,CALLS FOR SERVICE (NO CRIME),TRESPASS OR UNW
35.9022363851,-78.9144163143,18025917,2018-07-22,11:00,LARCENY - ALL OTHER,LARCENY
36.0546663289,-78.8891633406,18025930,2018-08-01,12:55,LOST PROPERTY,LARCENY
35.9905964174,-78.8594958759,18025934,2018-08-01,13:40,LARCENY - SHOPLIFTING,SHOPLIFTER
36.0297437995,-78.9194140827,18025954,2018-08-01,14:50,LARCENY - SHOPLIFTING,SHOPLIFTER
35.9698562231,-78.9095947581,18025950,2018-07-14,15:00,SIMPLE ASSAULT-NON PHYSICAL THREAT OR INTIMIDATION,DOMESTIC VIOLEN
35.9916969361,-78.8681616349,18025949,2018-08-01,15:05,VANDALISM TO AUTO (NOT ACCIDENTAL),DAMAGE TO PROPE
35.9356346094,-78.9292529712,18025980,2018-07-31,12:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9734285672,-78.8423200805,18025967,2018-08-01,16:40,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9485629988,-78.9238582569,18025992,2018-08-01,18:54,LARCENY - SHOPLIFTING,LARCENY
35.9448472181,-78.8891179867,18026007,2018-08-01,20:55,DV INFO REPORT (NO CRIME),DOMESTIC WITH A
36.0143783186,-78.9486351163,18026011,2018-08-01,23:39,LARCENY - SHOPLIFTING,LARCENY
35.9008342228,-78.9421497402,18026012,2018-07-31,02:50,LARCENY - SHOPLIFTING,FRAUD
35.9998233505,-78.9021194798,18026015,2018-08-02,00:30,ROBBERY - INDIVIDUAL,ASSAULT
35.9895089132,-78.848196864,18026021,2018-08-02,05:51,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
35.8829152812,-78.8865383455,18026027,2018-08-02,06:57,ALL OTHER CRIMINAL OFFENSES,TRESPASS OR UNW
36.0348837342,-78.8945573634,18026028,2018-08-01,21:30,LARCENY - FROM MOTOR VEHICLE,DAMAGE TO PROPE
35.993545972,-78.8715409291,18026043,2018-07-28,15:00,MOTOR VEHICLE THEFT - AUTOMOBILE,LARCENY OF VEHI
35.9411564507,-78.9122990196,18026050,2018-08-01,20:45,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9422298408,-78.9127425029,18026042,2018-08-01,13:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9927246817,-78.8965626051,18026048,2018-08-02,09:00,LARCENY - AUTOMOBILE PARTS OR ACCESSORIES,ASSIST EMS
36.0037450561,-78.8974338163,18026058,2018-08-01,21:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
36.0498325622,-78.904530787,18026082,2018-07-31,11:30,EMBEZZLEMENT-ALL OTHER,LARCENY
36.0308330394,-78.9278330376,18026090,2018-08-01,19:59,FRAUD - OTHER,FRAUD
36.0135567358,-78.8921848357,18026095,2018-08-02,14:07,TOWED/ABANDONED VEHICLE,ABANDONED VEHIC
36.0132418353,-78.945874514,18026116,2018-07-30,06:30,AGGRAVATED ASSAULT,ASSAULT
35.9493737385,-78.9896571206,18026114,2018-08-02,16:35,CALLS FOR SERVICE (NO CRIME),DAMAGE TO PROPE
36.007155216,-78.8683955961,18026133,2018-08-02,18:34,ALL OTHER - HARASSING PHONE CALLS,HARASSMENT
35.9980241881,-78.8791630683,18026409,2018-08-02,19:02,VANDALISM TO PROP (NOT ACCIDENTAL),DAMAGE TO PROPE
35.9485369769,-78.9240826316,18026136,2018-08-02,19:10,MOTOR VEHICLE THEFT - AUTOMOBILE,LARCENY OF VEHI
36.0406072534,-78.8834569618,18026143,2018-08-02,19:40,VANDALISM TO AUTO (NOT ACCIDENTAL),DAMAGE TO PROPE
35.992981061,-78.8918895729,18026147,2018-08-02,21:17,RUNAWAY,DISTURBANCE
36.0193567582,-78.8920009871,18026155,2018-08-02,23:20,LARCENY - FROM MOTOR VEHICLE,DOMESTIC VIOLEN
35.9434832453,-78.91716218,18026159,2018-08-02,22:30,AGGRAVATED ASSAULT,DAMAGE TO PROPE
35.9940787339,-78.8602892881,18026164,2018-08-03,01:27,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),STABBING
35.9627290479,-78.8980042995,18026182,2018-08-03,04:00,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),ASSAULT
35.9726773668,-78.8876078199,18026192,2018-08-03,03:00,BURGLARY - FORCIBLE ENTRY,BREAK IN
36.0136888894,-78.9165739079,18026193,2018-08-03,09:30,LARCENY - FROM MOTOR VEHICLE,FRAUD
35.9848874687,-78.9108240472,18026189,2018-08-03,10:34,LARCENY - AUTOMOBILE PARTS OR ACCESSORIES,LARCENY
35.978359111,-78.9296845244,18026194,2018-08-01,03:00,MOTOR VEHICLE THEFT - AUTOMOBILE,LARCENY OF VEHI
36.0384961766,-78.8872850635,18026198,2018-07-14,16:00,BURGLARY - NON-FORCED ENTRY,BREAK IN
35.9686813465,-78.9233642412,18026201,2018-08-01,00:00,CALLS FOR SERVICE (NO CRIME),ASSIST PERSON
35.9417752057,-78.9138283068,18026197,2018-08-03,11:00,SIMPLE ASSAULT-ALL OTHER,DOMESTIC VIOLEN
35.9632002297,-78.9786424823,18026208,2018-08-03,01:00,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),SEXUAL ASSAULT
36.0559714211,-78.88910213,18026219,2018-08-03,17:10,MOTOR VEHICLE THEFT - AUTOMOBILE,LARCENY OF VEHI
35.954036516,-78.9991634235,18026231,2018-08-03,18:50,LARCENY - SHOPLIFTING,LARCENY
35.9796528676,-78.7742278095,18026229,2018-08-03,15:45,VANDALISM TO PROP (NOT ACCIDENTAL),DAMAGE TO PROPE
36.0375492308,-78.9010642083,18026245,2018-08-03,21:15,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
36.0440882512,-78.9218292984,18026244,2018-08-03,21:10,MOTOR VEHICLE THEFT - AUTOMOBILE,LARCENY OF VEHI
35.9782939232,-78.892542384,18017220,2018-05-25,12:24,CALLS FOR SERVICE (NO CRIME),LOCK IN OR LOCK
35.997359566,-78.8819717948,18017239,2018-05-25,14:22,DEATH INVESTIGATION,WELFARE CHECK
35.8907167757,-78.9168118518,18017276,2018-05-25,17:10,BURGLARY - FORCIBLE ENTRY,BREAK IN
35.9174313998,-78.9264044538,18017286,2018-05-25,21:50,DV INFO REPORT (NO CRIME),DOMESTIC VIOLEN
36.054725241,-78.8915027195,18017295,2018-05-25,00:00,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0405569795,-78.8904364972,18017313,2018-05-26,06:40,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9015640889,-78.8955613114,18017318,2018-05-26,08:06,FOUND PROPERTY,LOST OR FOUND P
35.9897049684,-78.8765622198,18017335,2018-05-26,13:24,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
36.0223032287,-78.9287963115,18017339,2018-05-26,10:00,BURGLARY - FORCIBLE ENTRY,BREAK IN
35.8915652917,-78.9590823502,18017349,2018-05-25,05:30,BURGLARY - FORCIBLE ENTRY,BREAK IN
36.0336025992,-78.8827080534,18017343,2018-05-25,19:30,MOTOR VEHICLE THEFT - OTHER VEHICLE,LARCENY OF VEHI
35.9746394241,-78.9952126669,18017347,2018-05-26,15:25,NON-CRIMINAL DETAINMENT (INVOLUNTARY COMMITMENT),BOMB THREAT
35.9918243963,-78.8945494673,18017354,2018-05-26,17:08,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9181624915,-78.9586463871,18017366,2018-05-26,20:15,LARCENY - SHOPLIFTING,LARCENY
35.954954521,-78.9979368626,18017376,2018-05-26,23:39,LARCENY - SHOPLIFTING,LARCENY
35.9260457532,-78.8311174812,18018411,2018-05-24,02:30,FRAUD - CREDIT CARD/ATM,FRAUD - CREDIT
36.032897035,-78.9113575444,18017382,2018-05-27,00:45,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9190983755,-78.9307035336,18017419,2018-05-26,19:30,LARCENY - AUTOMOBILE PARTS OR ACCESSORIES,BREAK IN VEHICL
35.9268574632,-78.8980578107,18017428,2018-05-26,21:30,MOTOR VEHICLE THEFT - AUTOMOBILE,LARCENY OF VEHI
35.8956133118,-78.8492377773,18017425,2018-05-26,15:45,DEATH INVESTIGATION,ASSIST EMS
36.0430319523,-78.911920347,18017441,2018-05-21,16:30,LARCENY - FROM MOTOR VEHICLE,FOLLOW UP
35.9721028825,-78.9560925854,18017443,2018-05-27,15:30,LARCENY - FROM BUILDING,LARCENY
35.9817633659,-78.9021292507,18017450,2018-05-25,00:00,TOWED/ABANDONED VEHICLE,ABANDONED VEHIC
36.0240434129,-78.9212388435,18017459,2018-05-27,00:00,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9974342456,-78.9058951277,18017469,2018-05-27,18:45,MOTOR VEHICLE THEFT - AUTOMOBILE,LARCENY OF VEHI
36.0119256872,-78.9679722448,18017473,2018-05-27,22:30,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9901857704,-78.8713442934,18017487,2018-05-27,18:00,LARCENY - AUTOMOBILE PARTS OR ACCESSORIES,BREAK IN VEHICL
36.0573266819,-78.9225125688,18017492,2018-05-28,07:25,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9738297124,-78.930476396,18017495,2018-05-26,07:30,LARCENY - AUTOMOBILE PARTS OR ACCESSORIES,BREAK IN VEHICL
35.978942292,-78.8750094027,18017511,2018-05-28,09:40,FRAUD - FALSE PRETENSE,LARCENY OF VEHI
35.9034316226,-78.9546760755,18017517,2018-05-28,10:26,RECOVERED STOLEN VEHICLE (OTHER JURISDICTION),ATTEMPT TO LOCA
35.8976032023,-79.002200969,18017522,2018-05-28,12:02,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9652562268,-78.9499666334,18017555,2018-05-28,15:23,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0280470968,-78.9145472923,18017588,2018-05-28,16:10,ROBBERY - INDIVIDUAL,ARMED ROBBERY
35.9933896087,-78.8903385354,18017618,2018-05-27,14:00,LARCENY - ALL OTHER,LARCENY
36.0595057581,-78.911254946,18017620,2018-05-28,14:00,FOUND PROPERTY,LOST OR FOUND P
35.886056657,-78.8859036453,18017619,2018-05-28,00:00,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.998547182,-78.8254637726,18017621,2018-05-28,17:00,BURGLARY - NON-FORCED ENTRY,VANDALISM
36.0032282077,-78.8704371256,18017630,2018-05-29,00:29,DRUG/NARCOTIC VIOLATIONS - POSSESS/SELL MARIJUANA,SUSPICIOUS VEHI
36.0252253791,-78.9143729257,18017637,2018-05-29,02:35,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0010123239,-78.8806544816,18017641,2018-05-29,04:36,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9422585194,-78.8908965047,18017642,2018-05-29,05:02,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9170464289,-78.8124805557,18017643,2018-05-29,05:49,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9568164197,-78.958645308,18017647,2018-05-29,07:10,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0184860379,-78.9498212512,18017651,2018-05-29,07:35,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0443212524,-78.8934747213,18017660,2018-05-28,01:40,FRAUD - CREDIT CARD/ATM,FRAUD
35.9003345203,-78.8953451859,18017669,2018-05-28,21:15,BURGLARY - FORCIBLE ENTRY,BREAK IN
35.9888617095,-78.8794118092,18017671,2018-05-28,20:00,LARCENY - AUTOMOBILE PARTS OR ACCESSORIES,BREAK IN VEHICL
36.0096491926,-78.9230227507,18017673,2018-05-29,10:30,LARCENY - FROM BUILDING,LARCENY
36.0230516583,-78.9538956722,18017679,2018-05-29,12:20,LARCENY - ALL OTHER,LARCENY
35.9052781351,-78.9138242892,18017684,2018-05-28,20:00,LARCENY - ALL OTHER,BREAK IN
35.9437852796,-78.9040037675,18017694,2018-05-29,14:49,FRAUD - IMPERSONATION,FRAUD
35.9100637941,-78.9110878891,18017708,2018-05-16,00:00,BURGLARY - NON-FORCED ENTRY,LARCENY
35.9943686188,-78.8502309852,18017722,2018-05-24,18:30,SIMPLE ASSAULT-NON PHYSICAL THREAT OR INTIMIDATION,ASSIST PERSON
36.0511550677,-78.9022608215,18017723,2018-05-27,04:00,CALLS FOR SERVICE (NO CRIME),ASSAULT
36.0606033684,-78.8882254928,18017733,2018-05-29,14:07,BURGLARY - NON-FORCED ENTRY,LARCENY
35.9887513198,-78.889897533,18017742,2018-05-29,19:00,AGGRAVATED ASSAULT,DISTURBANCE
35.9940865404,-78.8849617711,18017740,2018-05-29,19:16,FOUND PROPERTY,FOLLOW UP
35.8980890509,-78.8981981185,18017754,2018-05-29,19:57,FRAUD - OTHER,LARCENY
35.9819460009,-78.8977685899,18017768,2018-05-29,22:52,AGGRAVATED ASSAULT,GUNSHOT WOUND
36.0570620528,-78.9298418086,18017779,2018-05-30,02:44,ROBBERY - COMMERCIAL,ARMED ROBBERY
36.0246748797,-78.9131184876,18017775,2018-05-30,02:50,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9855744525,-78.9119523367,18017780,2018-05-30,03:42,BURGLARY - FORCIBLE ENTRY,ALARM
36.0413122336,-78.8931844357,18017785,2018-05-30,04:21,DEATH INVESTIGATION,CARDIAC OR RESP
35.9927680288,-78.920507632,18017790,2018-05-30,05:00,CALLS FOR SERVICE (NO CRIME),DAMAGE TO PROPE
36.0199801899,-78.9291024498,18017788,2018-05-30,02:51,ALL OTHER OFFENSES-BLACKMAIL/EXTORTION,FLAG DOWN
36.0341420685,-78.9248393055,18017792,2018-05-29,20:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9756563362,-78.850777357,18017791,2018-05-30,00:00,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9328337536,-78.9972243591,18017800,2018-05-29,20:00,BURGLARY - NON-FORCED ENTRY,BREAK IN VEHICL
36.0145383672,-78.9446793681,18017801,2018-05-30,07:29,LOST PROPERTY,LARCENY
36.0478448634,-78.9058078607,18017821,2018-05-30,11:15,LARCENY - SHOPLIFTING,LARCENY
36.0603657032,-78.9288703138,18017818,2018-05-30,11:21,VANDALISM TO PROP (NOT ACCIDENTAL),DISTURBANCE
35.9817750055,-78.8940250811,18017827,2018-05-30,12:30,BURGLARY - FORCIBLE ENTRY,COMMON LAW ROBB
35.9505244854,-78.8676182891,18017829,2018-05-26,18:00,LARCENY - FROM BUILDING,LARCENY
36.0014377775,-78.8751478116,18017849,2018-05-30,08:00,VANDALISM TO PROP (NOT ACCIDENTAL),DAMAGE TO PROPE
36.0018251383,-78.8741756518,18017878,2018-05-30,18:30,DV INFO REPORT (NO CRIME),DOMESTIC VIOLEN
36.0290565447,-78.9275526929,18017896,2018-05-30,22:40,MOTOR VEHICLE THEFT - AUTOMOBILE,LARCENY OF VEHI
36.005266648,-78.9522320712,18017907,2018-05-31,04:41,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9391508394,-78.9167600278,18017915,2018-05-30,23:30,MOTOR VEHICLE THEFT - AUTOMOBILE,LARCENY OF VEHI
35.949976953,-78.9165420609,18017918,2018-05-30,23:00,MOTOR VEHICLE THEFT - AUTOMOBILE,LARCENY OF VEHI
35.9633308841,-78.9161974466,18009686,2018-05-31,07:00,DRUG EQUIPMENT/PARAPHERNALIA - POSSESSING/CONCEALING,LOST OR FOUND P
35.9461812976,-78.9835238879,18017935,2018-05-31,09:35,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9867066389,-78.9235778428,18017937,2018-05-31,01:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9932100196,-78.8708999698,18017940,2018-05-31,06:37,ALL OTHER OFFENSES-COURT VIOLATIONS,THREATS
35.871942083,-78.8546190228,18017960,2018-05-31,10:30,LARCENY - ALL OTHER,BREAK IN VEHICL
36.0281242368,-78.8995450498,18017955,2018-05-30,17:15,LARCENY - ALL OTHER,LARCENY
36.091196682,-78.9028440506,18017957,2018-05-21,03:00,LARCENY - FROM BUILDING,LARCENY
35.8812806247,-78.9036951838,18017987,2018-05-31,14:15,CALLS FOR SERVICE (NO CRIME),DOMESTIC VIOLEN
35.9211451878,-78.9251094931,18017995,2018-05-29,02:00,LARCENY - FROM MOTOR VEHICLE,LARCENY
36.0073988369,-78.9055020879,18018021,2018-05-31,15:15,FRAUD - CREDIT CARD/ATM,FRAUD
35.9035952161,-78.9518030474,18018027,2018-05-31,18:53,LARCENY - SHOPLIFTING,LARCENY
35.9917443293,-78.8944097342,18018044,2018-05-31,21:30,BURGLARY - FORCIBLE ENTRY,SUSPICIOUS  ACT
36.0256715637,-78.8812616705,18018045,2018-05-31,21:30,ROBBERY - INDIVIDUAL,HOME INVASION
35.8843978927,-78.8884431337,18018081,2018-05-31,18:30,MISSING PERSON,MISSING PERSON
35.9911294737,-78.9292759701,18018089,2018-06-01,10:51,ALL OTHER OFFENSES-TRESPASSING,TRESPASS OR UNW
36.0067665929,-78.8717490752,18018090,2018-06-01,11:23,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
36.0479891324,-78.9112392049,18018097,2018-06-01,12:15,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),ASSAULT
35.8988156701,-78.9186119317,18018095,2018-06-01,13:02,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9659123997,-78.9580889729,18018103,2018-06-01,13:00,LARCENY - SHOPLIFTING,SHOPLIFTER
36.0028483683,-78.8939551474,18018108,2018-06-01,14:35,VANDALISM TO PROP (NOT ACCIDENTAL),BREAK IN IN PRO
35.9647468924,-78.902297352,18013642,2018-04-28,23:27,BURGLARY - FORCIBLE ENTRY,SUSPICIOUS  ACT
36.0593998743,-78.8723652533,18013644,2018-04-29,00:11,SIMPLE ASSAULT-NON PHYSICAL THREAT OR INTIMIDATION,THREATS
35.9968390675,-78.8684572218,18013643,2018-04-29,00:46,ALL TRAFFIC (EXCEPT DWI),HIT AND RUN
36.0198841562,-78.9493049868,18013652,2018-04-29,07:15,LARCENY - SHOPLIFTING,LARCENY
36.0491915546,-78.9012452986,18013657,2018-04-27,18:00,BURGLARY - FORCIBLE ENTRY,BREAK IN
35.9558915141,-78.9983860554,18013659,2018-04-29,07:19,LARCENY - SHOPLIFTING,SHOPLIFTER
35.8702916069,-78.8381574586,18013662,2018-04-26,18:30,BURGLARY - FORCIBLE ENTRY,BREAK IN
35.99789524,-78.8922377825,18013672,2018-04-29,10:30,DRUG/NARCOTIC VIOLATIONS - POSSESS/SELL MARIJUANA,ASSIST EMS
36.0299001325,-78.9288643874,18013669,2018-04-29,10:30,ALL OTHER OFFENSES-CITY ORDINANCE VIOLATIONS,PANHANDLING OR
36.0193289604,-78.9461811543,18013685,2018-04-29,12:20,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
36.0061114883,-78.9232516722,18013688,2018-04-27,20:18,LARCENY - SHOPLIFTING,LARCENY
36.0104972829,-78.8447168231,18013692,2018-04-29,13:16,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.028162261,-78.9267933733,18013698,2018-04-29,13:35,ALL OTHER OFFENSES-CITY ORDINANCE VIOLATIONS,PANHANDLING OR
36.0120729606,-78.9471591582,18013718,2018-03-31,12:00,LARCENY - FROM BUILDING,LARCENY
35.9039404623,-78.9402957198,18013720,2018-04-29,16:04,LARCENY - SHOPLIFTING,LARCENY
35.9655551977,-78.9598859528,18013751,2018-04-29,20:23,CALLS FOR SERVICE (NO CRIME),ASSIST PERSON
35.9659100799,-78.9083819234,18013757,2018-04-29,21:10,LARCENY - FROM MOTOR VEHICLE,LARCENY
35.9036388481,-78.9432995471,18018116,2018-06-01,15:38,LARCENY - SHOPLIFTING,SHOPLIFTER
35.9548427273,-78.9976647858,18018123,2018-06-01,12:24,LARCENY - SHOPLIFTING,LARCENY
35.8812477326,-78.8499777377,18018128,2018-06-01,17:45,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DISTURBANCE
35.9649133837,-78.9176267558,18018138,2018-06-01,20:50,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),ASSAULT
35.9680434215,-78.9551696112,18018155,2018-06-01,21:09,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DISTURBANCE
35.9983347109,-78.9051427858,18018420,2018-04-22,15:12,LARCENY - ALL OTHER,LARCENY - ALL O
35.9854899088,-78.8884141892,18018156,2018-06-02,00:30,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
35.9464561039,-78.8631487157,18018170,2018-06-01,21:00,BURGLARY - FORCIBLE ENTRY,BREAK IN
36.0143580017,-78.9434262714,18018176,2018-06-02,08:53,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0634539839,-78.9048143539,18018180,2018-06-02,09:45,NON-CRIMINAL DETAINMENT (INVOLUNTARY COMMITMENT),CRISIS
35.980108566,-78.9333649845,18018183,2018-05-31,18:00,BURGLARY - FORCIBLE ENTRY,BREAK IN
36.0516409189,-78.9153508679,18018186,2018-06-01,23:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
36.0433828762,-78.895441358,18018229,2018-06-02,20:30,DV INFO REPORT (NO CRIME),DOMESTIC VIOLEN
35.9217619184,-78.8272781752,18018254,2018-06-03,01:00,DEATH INVESTIGATION,CARDIAC OR RESP
35.9706054927,-78.9503235414,18018257,2018-06-02,10:00,VANDALISM TO PROP (NOT ACCIDENTAL),VANDALISM
35.9438233056,-78.9163905959,18018264,2018-06-03,08:20,BURGLARY - FORCIBLE ENTRY,DOMESTIC VIOLEN
35.9529116974,-78.8205756188,18018270,2018-06-03,09:26,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9950809215,-78.9122881939,18018283,2018-06-02,18:00,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DISTURBANCE
35.9484106199,-78.9922091015,18018326,2018-06-02,09:00,LARCENY - SHOPLIFTING,LARCENY
35.9025044244,-78.8962214076,18018322,2018-06-03,10:51,FRAUD - CONFIDENCE GAMES/TRICKERY,FRAUD
35.8714479716,-78.8442834153,18018327,2018-05-31,18:30,LOST PROPERTY,LOST OR FOUND P
35.9045866217,-78.9457262805,18018336,2018-06-03,16:34,LARCENY - SHOPLIFTING,LARCENY
35.9436272007,-78.9071939886,18018484,2018-06-03,18:00,AGGRAVATED ASSAULT,FOLLOW UP
35.9712007778,-78.9490661144,18018354,2018-06-03,18:49,SIMPLE ASSAULT-ALL OTHER,ASSAULT
35.984218201,-78.9073749979,18018356,2018-06-03,19:03,ROBBERY - INDIVIDUAL,COMMON LAW ROBB
35.9923490954,-78.9078816385,18018363,2018-06-03,17:30,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
36.0177786953,-78.9468071945,18018730,2018-06-04,17:00,LARCENY - FROM MOTOR VEHICLE,LARCENY - FROM
35.9779700262,-78.8913073117,18018379,2018-06-04,01:50,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
35.9912060818,-78.8646713807,18018380,2018-06-03,20:00,LARCENY - FROM BUILDING,ASSIST PERSON
36.0382431913,-78.9313413702,18018384,2018-06-04,03:56,LARCENY - SHOPLIFTING,LARCENY
36.0560812309,-78.8912700149,18018387,2018-06-04,06:10,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9915150457,-78.9275015665,18018389,2018-06-03,21:00,VANDALISM TO AUTO (NOT ACCIDENTAL),BREAK IN VEHICL
36.0257570483,-78.8729273795,18018408,2018-04-19,13:00,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.8892712144,-78.9151575977,18018415,2018-06-03,14:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
36.0041231899,-78.8900704718,18018426,2018-06-04,00:00,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0298445908,-78.9195405104,18018443,2018-06-04,14:30,LARCENY - SHOPLIFTING,LARCENY
35.9663357455,-78.9578543698,18018461,2018-06-04,15:47,LARCENY - SHOPLIFTING,SHOPLIFTER
36.0295624487,-78.8440745545,18018466,2018-06-04,15:45,LARCENY - SHOPLIFTING,SHOPLIFTER
36.0711195081,-78.9756706361,18018473,2018-06-03,17:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.8891348475,-78.9034864481,18018494,2018-05-31,17:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
36.0124704105,-78.9452631804,18018483,2018-06-03,18:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
36.0290201498,-78.8456949501,18018497,2018-06-04,20:11,LARCENY - SHOPLIFTING,LARCENY
36.0222106663,-78.8904009023,18018493,2018-06-04,20:15,BURGLARY - FORCIBLE ENTRY,LARCENY
35.9855863478,-78.9057800986,18018502,2018-06-04,21:30,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),ABUSE
35.8935832097,-78.847324803,18018512,2018-06-04,18:00,FOUND PROPERTY,ATTEMPT TO LOCA
35.8862891849,-78.9299536229,18019358,2018-04-17,17:00,FRAUD - FALSE PRETENSE,FRAUD - FALSE P
36.0442915425,-78.9322839352,18018851,2018-06-05,00:30,LARCENY - FROM MOTOR VEHICLE,LARCENY - FROM
36.0340762404,-78.8832858877,18018506,2018-06-05,00:43,AGGRAVATED ASSAULT,DOMESTIC VIOLEN
35.9989385376,-78.8662659322,18018513,2018-06-05,02:24,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9313640519,-78.9189399515,18018520,2018-06-05,03:36,LARCENY - FROM MOTOR VEHICLE,BREAK IN
36.025054844,-78.912076105,18018523,2018-06-05,05:00,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9237103997,-78.8282750508,18018527,2018-06-05,06:04,FRAUD - UNAUTHORIZED USE OF CONVEYANCE,SUSPICIOUS VEHI
